Order_ID,Order_Date,Region,Product_ID,Product,Category,Order_Value,Quantity
ORD781878,2025-06-13,North,P006,T-Shirt,Apparel,261,2
ORD781879,2025-04-25,South,P011,Car Seat,Automotive,393,8
ORD781880,2025-12-30,South,P004,Monitor,Electronics,908,7
ORD781881,2025-07-12,West,P003,Headphones,Electronics,1872,7
ORD781882,2025-03-19,South,P013,Face Cream,Health & Beauty,844,2
ORD781883,2025-08-16,North,P011,Car Seat,Automotive,332,1
ORD781884,2025-09-23,East,P008,Jacket,Apparel,322,9
ORD781885,2025-04-05,East,P009,Sofa,Home & Living,1010,2
ORD781886,2025-01-20,South,P003,Headphones,Electronics,720,3
ORD781887,2025-01-30,West,P015,Other Product,Others,2129,9
ORD781888,2025-10-09,East,P006,T-Shirt,Apparel,1573,2
ORD781889,2025-06-14,West,P002,Smartphone,Electronics,1374,6
ORD781890,2025-11-28,West,P015,Other Product,Others,1807,9
ORD781891,2025-12-28,North,P013,Face Cream,Health & Beauty,485,3
ORD781892,2025-02-11,West,P007,Jeans,Apparel,789,5
ORD781893,2025-07-23,North,P015,Other Product,Others,282,4
ORD781894,2025-06-12,South,P001,Laptop,Electronics,212,9
ORD781895,2025-08-24,East,P010,Dining Table,Home & Living,1792,7
ORD781896,2025-05-27,North,P001,Laptop,Electronics,1565,7
ORD781897,2025-09-22,East,P015,Other Product,Others,614,3
ORD781898,2025-04-15,West,P011,Car Seat,Automotive,888,1
ORD781899,2025-09-14,East,P008,Jacket,Apparel,1089,4
ORD781900,2025-07-03,South,P011,Car Seat,Automotive,1651,8
ORD781901,2025-01-03,North,P006,T-Shirt,Apparel,186,2
ORD781902,2025-04-30,North,P004,Monitor,Electronics,2332,1
ORD781903,2025-11-09,South,P007,Jeans,Apparel,1276,4
ORD781904,2025-09-07,South,P011,Car Seat,Automotive,2099,1
ORD781905,2025-06-30,West,P002,Smartphone,Electronics,2146,8
ORD781906,2025-09-10,South,P009,Sofa,Home & Living,281,3
ORD781907,2025-08-08,West,P010,Dining Table,Home & Living,507,4
ORD781908,2025-12-27,North,P011,Car Seat,Automotive,2104,3
ORD781909,2025-12-09,North,P012,Engine Oil,Automotive,2332,8
ORD781910,2025-05-22,East,P011,Car Seat,Automotive,843,3
ORD781911,2025-08-24,South,P006,T-Shirt,Apparel,808,1
ORD781912,2025-09-03,North,P005,Keyboard,Electronics,1302,5
ORD781913,2025-09-15,South,P014,Shampoo,Health & Beauty,621,9
ORD781914,2025-05-01,West,P006,T-Shirt,Apparel,233,1
ORD781915,2025-05-27,North,P008,Jacket,Apparel,2399,9
ORD781916,2025-09-08,South,P011,Car Seat,Automotive,1719,2
ORD781917,2025-05-12,South,P013,Face Cream,Health & Beauty,2404,4
ORD781918,2025-09-25,South,P009,Sofa,Home & Living,1319,3
ORD781919,2025-11-02,South,P003,Headphones,Electronics,2057,7
ORD781920,2025-01-25,East,P002,Smartphone,Electronics,252,5
ORD781921,2025-08-14,East,P004,Monitor,Electronics,2094,3
ORD781922,2025-07-24,East,P014,Shampoo,Health & Beauty,2407,7
ORD781923,2025-07-19,South,P013,Face Cream,Health & Beauty,1459,6
ORD781924,2025-01-18,West,P005,Keyboard,Electronics,1137,3
ORD781925,2025-03-23,North,P013,Face Cream,Health & Beauty,737,6
ORD781926,2025-11-04,South,P010,Dining Table,Home & Living,1812,4
ORD781927,2025-04-05,East,P007,Jeans,Apparel,170,5
ORD781928,2025-12-30,South,P011,Car Seat,Automotive,242,7
ORD781929,2025-03-11,East,P011,Car Seat,Automotive,719,5
ORD781930,2025-11-09,East,P007,Jeans,Apparel,853,7
ORD781931,2025-02-24,West,P012,Engine Oil,Automotive,1451,4
ORD781932,2025-12-03,South,P013,Face Cream,Health & Beauty,2302,7
ORD781933,2025-11-17,North,P002,Smartphone,Electronics,1412,2
ORD781934,2025-02-23,North,P014,Shampoo,Health & Beauty,1216,8
ORD781935,2025-03-21,North,P006,T-Shirt,Apparel,234,2
ORD781936,2025-03-12,West,P004,Monitor,Electronics,344,5
ORD781937,2025-04-03,South,P002,Smartphone,Electronics,214,4
ORD781938,2025-08-29,West,P006,T-Shirt,Apparel,1803,6
ORD781939,2025-05-12,East,P004,Monitor,Electronics,2182,2
ORD781940,2025-08-08,West,P011,Car Seat,Automotive,1716,6
ORD781941,2025-08-15,South,P005,Keyboard,Electronics,466,4
ORD781942,2025-04-26,North,P014,Shampoo,Health & Beauty,1784,5
ORD781943,2025-04-14,South,P007,Jeans,Apparel,1265,5
ORD781944,2025-05-14,North,P003,Headphones,Electronics,2125,9
ORD781945,2025-11-07,North,P015,Other Product,Others,1425,5
ORD781946,2025-10-01,West,P004,Monitor,Electronics,491,8
ORD781947,2025-07-18,East,P015,Other Product,Others,2466,1
ORD781948,2025-02-14,North,P002,Smartphone,Electronics,782,3
ORD781949,2025-10-11,North,P013,Face Cream,Health & Beauty,2229,6
ORD781950,2025-01-10,South,P015,Other Product,Others,237,5
ORD781951,2025-09-11,East,P012,Engine Oil,Automotive,819,7
ORD781952,2025-02-16,South,P009,Sofa,Home & Living,1007,9
ORD781953,2025-06-21,West,P004,Monitor,Electronics,496,8
ORD781954,2025-04-01,West,P015,Other Product,Others,1470,2
ORD781955,2025-03-22,South,P003,Headphones,Electronics,780,6
ORD781956,2025-08-02,West,P009,Sofa,Home & Living,423,6
ORD781957,2025-09-10,South,P014,Shampoo,Health & Beauty,213,2
ORD781958,2025-08-26,North,P006,T-Shirt,Apparel,1345,6
ORD781959,2025-02-08,East,P011,Car Seat,Automotive,978,1
ORD781960,2025-05-16,North,P004,Monitor,Electronics,1184,5
ORD781961,2025-12-31,North,P011,Car Seat,Automotive,807,9
ORD781962,2025-06-05,East,P007,Jeans,Apparel,1517,3
ORD781963,2025-05-20,North,P007,Jeans,Apparel,183,5
ORD781964,2025-08-02,South,P012,Engine Oil,Automotive,1982,5
ORD781965,2025-12-01,West,P014,Shampoo,Health & Beauty,2263,4
ORD781966,2025-04-17,South,P010,Dining Table,Home & Living,2441,9
ORD781967,2025-07-22,West,P015,Other Product,Others,1745,7
ORD781968,2025-09-17,West,P012,Engine Oil,Automotive,2094,4
ORD781969,2025-09-01,South,P014,Shampoo,Health & Beauty,2113,4
ORD781970,2025-04-20,West,P012,Engine Oil,Automotive,2080,8
ORD781971,2025-11-04,North,P014,Shampoo,Health & Beauty,436,8
ORD781972,2025-01-05,South,P010,Dining Table,Home & Living,869,3
ORD781973,2025-12-05,South,P012,Engine Oil,Automotive,1333,5
ORD781974,2025-03-01,North,P015,Other Product,Others,2421,9
ORD781975,2025-08-24,East,P010,Dining Table,Home & Living,326,9
ORD781976,2025-10-08,East,P007,Jeans,Apparel,1839,3
ORD781977,2025-04-29,West,P009,Sofa,Home & Living,2027,5
ORD781978,2025-04-13,South,P005,Keyboard,Electronics,2354,7
ORD781979,2025-04-18,South,P002,Smartphone,Electronics,1341,6
ORD781980,2025-11-09,West,P005,Keyboard,Electronics,506,1
ORD781981,2025-11-26,West,P015,Other Product,Others,403,7
ORD781982,2025-10-10,South,P003,Headphones,Electronics,1552,6
ORD781983,2025-03-02,West,P004,Monitor,Electronics,1194,7
ORD781984,2025-01-12,East,P012,Engine Oil,Automotive,475,3
ORD781985,2025-10-30,West,P001,Laptop,Electronics,254,3
ORD781986,2025-11-23,East,P004,Monitor,Electronics,969,6
ORD781987,2025-08-18,West,P015,Other Product,Others,878,3
ORD781988,2025-07-21,East,P011,Car Seat,Automotive,1701,8
ORD781989,2025-08-19,South,P011,Car Seat,Automotive,1030,5
ORD781990,2025-04-13,South,P004,Monitor,Electronics,531,4
ORD781991,2025-01-28,North,P006,T-Shirt,Apparel,1020,8
ORD781992,2025-11-18,West,P009,Sofa,Home & Living,2078,2
ORD781993,2025-04-09,North,P012,Engine Oil,Automotive,1924,8
ORD781994,2025-08-03,West,P002,Smartphone,Electronics,817,5
ORD781995,2025-06-30,South,P001,Laptop,Electronics,682,7
ORD781996,2025-07-04,South,P003,Headphones,Electronics,1027,5
ORD781997,2025-07-12,South,P015,Other Product,Others,807,2
ORD781998,2025-11-20,North,P002,Smartphone,Electronics,996,2
ORD781999,2025-11-12,North,P013,Face Cream,Health & Beauty,193,7
ORD782000,2025-07-27,South,P003,Headphones,Electronics,1666,5
ORD782001,2025-06-03,North,P007,Jeans,Apparel,1901,4
ORD782002,2025-08-22,East,P005,Keyboard,Electronics,1334,2
ORD782003,2025-04-06,North,P013,Face Cream,Health & Beauty,187,3
ORD782004,2025-12-22,North,P015,Other Product,Others,980,4
ORD782005,2025-11-04,South,P009,Sofa,Home & Living,993,9
ORD782006,2025-05-28,North,P004,Monitor,Electronics,1025,3
ORD782007,2025-06-25,North,P001,Laptop,Electronics,1119,8
ORD782008,2025-08-05,North,P008,Jacket,Apparel,1544,7
ORD782009,2025-10-21,North,P014,Shampoo,Health & Beauty,2197,5
ORD782010,2025-04-17,North,P011,Car Seat,Automotive,1347,6
ORD782011,2025-03-19,South,P007,Jeans,Apparel,1165,6
ORD782012,2025-11-11,South,P015,Other Product,Others,2280,3
ORD782013,2025-10-22,East,P008,Jacket,Apparel,1348,6
ORD782014,2025-04-19,South,P010,Dining Table,Home & Living,1092,3
ORD782015,2025-01-08,East,P014,Shampoo,Health & Beauty,2010,9
ORD782016,2025-04-24,South,P010,Dining Table,Home & Living,520,2
ORD782017,2025-09-07,South,P012,Engine Oil,Automotive,1521,5
ORD782018,2025-02-21,East,P003,Headphones,Electronics,2183,2
ORD782019,2025-07-19,West,P006,T-Shirt,Apparel,1398,1
ORD782020,2025-03-29,East,P005,Keyboard,Electronics,2290,7
ORD782021,2025-01-04,North,P010,Dining Table,Home & Living,1873,2
ORD782022,2025-09-11,West,P011,Car Seat,Automotive,1536,6
ORD782023,2025-12-17,North,P009,Sofa,Home & Living,2369,5
ORD782024,2025-02-08,South,P010,Dining Table,Home & Living,720,4
ORD782025,2025-08-30,South,P015,Other Product,Others,2337,3
ORD782026,2025-01-19,East,P008,Jacket,Apparel,924,9
ORD782027,2025-07-05,East,P013,Face Cream,Health & Beauty,634,9
ORD782028,2025-06-09,East,P012,Engine Oil,Automotive,2404,4
ORD782029,2025-08-06,West,P010,Dining Table,Home & Living,908,4
ORD782030,2025-03-17,South,P007,Jeans,Apparel,1132,8
ORD782031,2025-05-28,West,P015,Other Product,Others,328,5
ORD782032,2025-06-20,West,P009,Sofa,Home & Living,153,1
ORD782033,2025-05-28,West,P009,Sofa,Home & Living,1240,8
ORD782034,2025-01-29,West,P007,Jeans,Apparel,2096,6
ORD782035,2025-02-20,North,P008,Jacket,Apparel,690,3
ORD782036,2025-01-24,North,P010,Dining Table,Home & Living,1956,1
ORD782037,2025-05-16,South,P011,Car Seat,Automotive,2441,2
ORD782038,2025-01-25,North,P005,Keyboard,Electronics,1415,1
ORD782039,2025-10-04,North,P014,Shampoo,Health & Beauty,1180,8
ORD782040,2025-02-06,North,P012,Engine Oil,Automotive,2111,7
ORD782041,2025-05-06,East,P002,Smartphone,Electronics,2202,1
ORD782042,2025-06-08,North,P004,Monitor,Electronics,1619,7
ORD782043,2025-05-24,West,P012,Engine Oil,Automotive,1395,8
ORD782044,2025-04-23,West,P011,Car Seat,Automotive,1461,4
ORD782045,2025-07-31,North,P008,Jacket,Apparel,263,2
ORD782046,2025-05-10,North,P003,Headphones,Electronics,1827,4
ORD782047,2025-09-10,North,P012,Engine Oil,Automotive,568,1
ORD782048,2025-12-14,South,P001,Laptop,Electronics,876,7
ORD782049,2025-01-18,East,P004,Monitor,Electronics,229,4
ORD782050,2025-02-10,North,P006,T-Shirt,Apparel,2149,9
ORD782051,2025-05-01,West,P011,Car Seat,Automotive,2247,2
ORD782052,2025-09-24,West,P011,Car Seat,Automotive,956,2
ORD782053,2025-04-30,West,P013,Face Cream,Health & Beauty,1352,8
ORD782054,2025-04-08,South,P004,Monitor,Electronics,1414,2
ORD782055,2025-08-19,West,P013,Face Cream,Health & Beauty,1238,4
ORD782056,2025-03-22,South,P005,Keyboard,Electronics,1994,6
ORD782057,2025-08-06,North,P006,T-Shirt,Apparel,1280,3
ORD782058,2025-07-29,North,P011,Car Seat,Automotive,418,3
ORD782059,2025-10-18,West,P011,Car Seat,Automotive,1576,1
ORD782060,2025-02-27,East,P005,Keyboard,Electronics,316,2
ORD782061,2025-05-29,South,P009,Sofa,Home & Living,1019,7
ORD782062,2025-11-03,East,P013,Face Cream,Health & Beauty,1007,1
ORD782063,2025-10-27,West,P009,Sofa,Home & Living,2262,4
ORD782064,2025-08-11,East,P009,Sofa,Home & Living,1435,5
ORD782065,2025-03-21,North,P005,Keyboard,Electronics,2412,6
ORD782066,2025-11-16,North,P004,Monitor,Electronics,547,4
ORD782067,2025-07-24,West,P010,Dining Table,Home & Living,877,2
ORD782068,2025-02-18,West,P005,Keyboard,Electronics,583,3
ORD782069,2025-06-25,West,P004,Monitor,Electronics,1106,4
ORD782070,2025-08-30,West,P012,Engine Oil,Automotive,100,3
ORD782071,2025-07-05,South,P004,Monitor,Electronics,376,4
ORD782072,2025-12-14,North,P015,Other Product,Others,1446,4
ORD782073,2025-10-18,South,P006,T-Shirt,Apparel,308,6
ORD782074,2025-05-23,East,P011,Car Seat,Automotive,1329,5
ORD782075,2025-11-27,North,P014,Shampoo,Health & Beauty,153,4
ORD782076,2025-05-23,North,P011,Car Seat,Automotive,1152,2
ORD782077,2025-08-06,South,P010,Dining Table,Home & Living,1559,5
ORD782078,2025-12-25,North,P002,Smartphone,Electronics,2048,7
ORD782079,2025-06-28,North,P015,Other Product,Others,1235,7
ORD782080,2025-10-15,North,P006,T-Shirt,Apparel,1244,3
ORD782081,2025-07-09,North,P003,Headphones,Electronics,2337,6
ORD782082,2025-07-03,West,P006,T-Shirt,Apparel,1503,2
ORD782083,2025-08-27,West,P003,Headphones,Electronics,2120,6
ORD782084,2025-08-15,South,P010,Dining Table,Home & Living,782,8
ORD782085,2025-09-03,West,P008,Jacket,Apparel,2219,2
ORD782086,2025-10-09,South,P006,T-Shirt,Apparel,775,1
ORD782087,2025-04-25,South,P012,Engine Oil,Automotive,1435,6
ORD782088,2025-03-06,East,P012,Engine Oil,Automotive,1561,9
ORD782089,2025-06-05,East,P010,Dining Table,Home & Living,990,2
ORD782090,2025-03-02,West,P010,Dining Table,Home & Living,483,2
ORD782091,2025-01-27,South,P011,Car Seat,Automotive,580,6
ORD782092,2025-03-19,South,P012,Engine Oil,Automotive,1927,8
ORD782093,2025-04-03,East,P003,Headphones,Electronics,1284,2
ORD782094,2025-08-16,North,P013,Face Cream,Health & Beauty,2172,7
ORD782095,2025-04-08,West,P004,Monitor,Electronics,1506,4
ORD782096,2025-08-01,West,P013,Face Cream,Health & Beauty,353,3
ORD782097,2025-01-03,South,P005,Keyboard,Electronics,1172,4
ORD782098,2025-05-30,West,P013,Face Cream,Health & Beauty,486,9
ORD782099,2025-10-16,South,P008,Jacket,Apparel,228,6
ORD782100,2025-01-21,West,P013,Face Cream,Health & Beauty,1575,8
ORD782101,2025-08-23,West,P013,Face Cream,Health & Beauty,1338,3
ORD782102,2025-08-27,North,P007,Jeans,Apparel,2444,1
ORD782103,2025-12-01,West,P012,Engine Oil,Automotive,1773,1
ORD782104,2025-05-20,North,P004,Monitor,Electronics,2441,4
ORD782105,2025-01-15,South,P013,Face Cream,Health & Beauty,1680,7
ORD782106,2025-11-28,North,P014,Shampoo,Health & Beauty,1001,1
ORD782107,2025-12-23,West,P013,Face Cream,Health & Beauty,842,8
ORD782108,2025-04-23,South,P005,Keyboard,Electronics,2273,9
ORD782109,2025-05-09,West,P004,Monitor,Electronics,2219,6
ORD782110,2025-02-21,South,P015,Other Product,Others,1099,6
ORD782111,2025-07-14,West,P005,Keyboard,Electronics,1487,3
ORD782112,2025-01-19,North,P007,Jeans,Apparel,729,4
ORD782113,2025-11-05,East,P007,Jeans,Apparel,307,1
ORD782114,2025-10-17,South,P009,Sofa,Home & Living,936,2
ORD782115,2025-07-15,East,P005,Keyboard,Electronics,2076,6
ORD782116,2025-01-24,East,P005,Keyboard,Electronics,1208,8
ORD782117,2025-03-18,West,P002,Smartphone,Electronics,1857,5
ORD782118,2025-11-07,South,P001,Laptop,Electronics,2080,8
ORD782119,2025-10-29,South,P010,Dining Table,Home & Living,930,1
ORD782120,2025-06-03,North,P005,Keyboard,Electronics,1272,5
ORD782121,2025-07-11,East,P011,Car Seat,Automotive,2408,5
ORD782122,2025-09-19,South,P006,T-Shirt,Apparel,1557,5
ORD782123,2025-04-01,West,P009,Sofa,Home & Living,2052,9
ORD782124,2025-06-14,South,P012,Engine Oil,Automotive,2037,9
ORD782125,2025-12-18,South,P003,Headphones,Electronics,407,6
ORD782126,2025-10-01,West,P002,Smartphone,Electronics,565,1
ORD782127,2025-12-30,West,P002,Smartphone,Electronics,2006,7
ORD782128,2025-12-03,East,P006,T-Shirt,Apparel,590,6
ORD782129,2025-01-25,East,P014,Shampoo,Health & Beauty,1011,7
ORD782130,2025-10-01,North,P008,Jacket,Apparel,726,2
ORD782131,2025-12-21,East,P008,Jacket,Apparel,436,2
ORD782132,2025-06-21,North,P010,Dining Table,Home & Living,586,3
ORD782133,2025-06-22,West,P006,T-Shirt,Apparel,2243,8
ORD782134,2025-09-25,West,P011,Car Seat,Automotive,1275,7
ORD782135,2025-10-01,East,P007,Jeans,Apparel,1971,6
ORD782136,2025-06-03,West,P011,Car Seat,Automotive,1341,6
ORD782137,2025-01-15,North,P007,Jeans,Apparel,1438,5
ORD782138,2025-11-07,East,P002,Smartphone,Electronics,335,4
ORD782139,2025-10-27,West,P009,Sofa,Home & Living,1575,7
ORD782140,2025-04-17,West,P002,Smartphone,Electronics,397,7
ORD782141,2025-06-15,North,P007,Jeans,Apparel,2274,4
ORD782142,2025-08-16,North,P014,Shampoo,Health & Beauty,2217,7
ORD782143,2025-01-19,West,P015,Other Product,Others,1568,3
ORD782144,2025-12-23,East,P009,Sofa,Home & Living,2175,1
ORD782145,2025-06-04,North,P009,Sofa,Home & Living,656,4
ORD782146,2025-04-30,South,P003,Headphones,Electronics,2271,2
ORD782147,2025-11-26,North,P012,Engine Oil,Automotive,325,6
ORD782148,2025-07-25,North,P009,Sofa,Home & Living,1027,5
ORD782149,2025-02-03,North,P005,Keyboard,Electronics,2215,4
ORD782150,2025-04-30,North,P012,Engine Oil,Automotive,1483,5
ORD782151,2025-10-02,East,P008,Jacket,Apparel,1284,6
ORD782152,2025-04-08,West,P015,Other Product,Others,431,5
ORD782153,2025-01-05,North,P002,Smartphone,Electronics,1147,2
ORD782154,2025-04-05,East,P011,Car Seat,Automotive,306,2
ORD782155,2025-03-06,West,P003,Headphones,Electronics,800,6
ORD782156,2025-11-21,South,P009,Sofa,Home & Living,541,1
ORD782157,2025-09-24,North,P010,Dining Table,Home & Living,156,6
ORD782158,2025-07-01,North,P006,T-Shirt,Apparel,1715,3
ORD782159,2025-10-02,South,P008,Jacket,Apparel,652,2
ORD782160,2025-06-02,South,P007,Jeans,Apparel,1645,3
ORD782161,2025-09-24,East,P011,Car Seat,Automotive,1706,1
ORD782162,2025-04-18,South,P003,Headphones,Electronics,400,1
ORD782163,2025-02-06,East,P005,Keyboard,Electronics,982,3
ORD782164,2025-05-25,North,P005,Keyboard,Electronics,388,7
ORD782165,2025-02-13,West,P011,Car Seat,Automotive,2173,2
ORD782166,2025-05-09,West,P012,Engine Oil,Automotive,2362,4
ORD782167,2025-03-12,South,P014,Shampoo,Health & Beauty,278,3
ORD782168,2025-01-03,North,P003,Headphones,Electronics,1112,4
ORD782169,2025-09-29,South,P001,Laptop,Electronics,1820,1
ORD782170,2025-02-09,South,P008,Jacket,Apparel,650,4
ORD782171,2025-05-25,South,P008,Jacket,Apparel,1655,7
ORD782172,2025-05-13,West,P011,Car Seat,Automotive,1695,9
ORD782173,2025-03-19,South,P014,Shampoo,Health & Beauty,552,7
ORD782174,2025-06-29,East,P007,Jeans,Apparel,313,6
ORD782175,2025-09-09,North,P007,Jeans,Apparel,1102,2
ORD782176,2025-04-25,North,P013,Face Cream,Health & Beauty,332,5
ORD782177,2025-12-16,West,P002,Smartphone,Electronics,735,1
ORD782178,2025-02-16,West,P006,T-Shirt,Apparel,1047,4
ORD782179,2025-11-29,North,P001,Laptop,Electronics,654,7
ORD782180,2025-05-13,South,P008,Jacket,Apparel,258,1
ORD782181,2025-05-30,North,P014,Shampoo,Health & Beauty,1488,5
ORD782182,2025-01-04,East,P009,Sofa,Home & Living,849,4
ORD782183,2025-02-23,East,P010,Dining Table,Home & Living,377,7
ORD782184,2025-12-11,West,P001,Laptop,Electronics,2452,8
ORD782185,2025-03-16,East,P007,Jeans,Apparel,1559,7
ORD782186,2025-06-24,North,P009,Sofa,Home & Living,1139,9
ORD782187,2025-02-12,North,P002,Smartphone,Electronics,156,2
ORD782188,2025-08-06,South,P007,Jeans,Apparel,2088,4
ORD782189,2025-02-26,South,P013,Face Cream,Health & Beauty,1143,2
ORD782190,2025-02-28,North,P006,T-Shirt,Apparel,401,6
ORD782191,2025-07-31,East,P006,T-Shirt,Apparel,747,2
ORD782192,2025-10-13,North,P004,Monitor,Electronics,1477,2
ORD782193,2025-12-05,North,P008,Jacket,Apparel,2103,8
ORD782194,2025-12-31,East,P012,Engine Oil,Automotive,1330,7
ORD782195,2025-08-04,South,P012,Engine Oil,Automotive,2071,4
ORD782196,2025-08-03,South,P015,Other Product,Others,1863,2
ORD782197,2025-08-19,West,P011,Car Seat,Automotive,1167,2
ORD782198,2025-10-11,North,P002,Smartphone,Electronics,1076,1
ORD782199,2025-12-22,South,P004,Monitor,Electronics,1487,8
ORD782200,2025-09-07,North,P003,Headphones,Electronics,403,6
ORD782201,2025-06-03,South,P003,Headphones,Electronics,1754,6
ORD782202,2025-04-27,West,P012,Engine Oil,Automotive,1314,7
ORD782203,2025-01-17,West,P014,Shampoo,Health & Beauty,173,7
ORD782204,2025-04-21,West,P005,Keyboard,Electronics,250,1
ORD782205,2025-06-21,West,P011,Car Seat,Automotive,983,7
ORD782206,2025-01-28,North,P014,Shampoo,Health & Beauty,2498,1
ORD782207,2025-04-15,West,P009,Sofa,Home & Living,2028,8
ORD782208,2025-12-27,West,P014,Shampoo,Health & Beauty,604,8
ORD782209,2025-11-30,East,P006,T-Shirt,Apparel,1205,6
ORD782210,2025-02-05,West,P012,Engine Oil,Automotive,375,3
ORD782211,2025-09-18,East,P014,Shampoo,Health & Beauty,2133,2
ORD782212,2025-05-06,South,P011,Car Seat,Automotive,985,4
ORD782213,2025-05-03,West,P002,Smartphone,Electronics,2026,5
ORD782214,2025-08-17,North,P003,Headphones,Electronics,2328,5
ORD782215,2025-08-13,West,P014,Shampoo,Health & Beauty,470,4
ORD782216,2025-09-10,North,P008,Jacket,Apparel,372,6
ORD782217,2025-08-30,South,P005,Keyboard,Electronics,1126,6
ORD782218,2025-07-14,East,P006,T-Shirt,Apparel,1169,5
ORD782219,2025-03-01,South,P015,Other Product,Others,723,9
ORD782220,2025-07-09,East,P013,Face Cream,Health & Beauty,2472,8
ORD782221,2025-03-15,West,P008,Jacket,Apparel,2006,5
ORD782222,2025-11-08,North,P003,Headphones,Electronics,1176,5
ORD782223,2025-07-13,South,P002,Smartphone,Electronics,894,8
ORD782224,2025-10-03,South,P009,Sofa,Home & Living,208,8
ORD782225,2025-06-10,North,P012,Engine Oil,Automotive,568,5
ORD782226,2025-08-02,North,P015,Other Product,Others,2151,8
ORD782227,2025-03-06,South,P005,Keyboard,Electronics,772,5
ORD782228,2025-03-23,South,P012,Engine Oil,Automotive,530,3
ORD782229,2025-10-08,North,P012,Engine Oil,Automotive,1340,5
ORD782230,2025-07-12,North,P004,Monitor,Electronics,159,4
ORD782231,2025-05-22,South,P012,Engine Oil,Automotive,194,2
ORD782232,2025-08-30,West,P003,Headphones,Electronics,653,7
ORD782233,2025-06-05,South,P005,Keyboard,Electronics,765,1
ORD782234,2025-04-16,East,P003,Headphones,Electronics,220,9
ORD782235,2025-11-09,South,P011,Car Seat,Automotive,1842,5
ORD782236,2025-01-06,West,P012,Engine Oil,Automotive,1366,9
ORD782237,2025-08-03,North,P002,Smartphone,Electronics,1445,6
ORD782238,2025-03-16,North,P005,Keyboard,Electronics,1696,6
ORD782239,2025-06-05,North,P004,Monitor,Electronics,1998,9
ORD782240,2025-06-29,West,P007,Jeans,Apparel,525,9
ORD782241,2025-12-03,East,P015,Other Product,Others,266,1
ORD782242,2025-03-26,West,P007,Jeans,Apparel,1464,7
ORD782243,2025-11-30,West,P013,Face Cream,Health & Beauty,298,6
ORD782244,2025-08-15,West,P010,Dining Table,Home & Living,1316,6
ORD782245,2025-05-25,North,P013,Face Cream,Health & Beauty,713,1
ORD782246,2025-05-04,North,P001,Laptop,Electronics,658,4
ORD782247,2025-08-12,South,P006,T-Shirt,Apparel,1365,8
ORD782248,2025-05-28,North,P010,Dining Table,Home & Living,1363,1
ORD782249,2025-02-15,North,P015,Other Product,Others,521,1
ORD782250,2025-10-26,East,P011,Car Seat,Automotive,1189,2
ORD782251,2025-07-26,South,P001,Laptop,Electronics,707,4
ORD782252,2025-05-02,West,P015,Other Product,Others,1661,8
ORD782253,2025-10-07,East,P004,Monitor,Electronics,1002,8
ORD782254,2025-01-18,South,P009,Sofa,Home & Living,1728,8
ORD782255,2025-05-16,South,P012,Engine Oil,Automotive,1481,1
ORD782256,2025-01-31,East,P010,Dining Table,Home & Living,1776,8
ORD782257,2025-09-07,East,P009,Sofa,Home & Living,2289,5
ORD782258,2025-01-25,South,P008,Jacket,Apparel,1472,3
ORD782259,2025-08-14,West,P004,Monitor,Electronics,2036,9
ORD782260,2025-03-31,South,P012,Engine Oil,Automotive,1768,8
ORD782261,2025-08-17,West,P002,Smartphone,Electronics,1932,3
ORD782262,2025-11-09,North,P003,Headphones,Electronics,855,9
ORD782263,2025-10-15,East,P013,Face Cream,Health & Beauty,1810,4
ORD782264,2025-09-28,North,P005,Keyboard,Electronics,1922,2
ORD782265,2025-09-15,East,P013,Face Cream,Health & Beauty,2185,5
ORD782266,2025-01-13,South,P003,Headphones,Electronics,778,7
ORD782267,2025-08-05,South,P015,Other Product,Others,1380,9
ORD782268,2025-01-10,West,P011,Car Seat,Automotive,2179,5
ORD782269,2025-12-30,South,P013,Face Cream,Health & Beauty,2033,1
ORD782270,2025-01-21,South,P008,Jacket,Apparel,1247,8
ORD782271,2025-05-27,South,P012,Engine Oil,Automotive,1665,5
ORD782272,2025-06-27,West,P008,Jacket,Apparel,282,5
ORD782273,2025-01-05,East,P006,T-Shirt,Apparel,622,2
ORD782274,2025-11-02,South,P014,Shampoo,Health & Beauty,2346,3
ORD782275,2025-05-09,North,P004,Monitor,Electronics,912,1
ORD782276,2025-04-17,West,P005,Keyboard,Electronics,1975,7
ORD782277,2025-03-25,North,P013,Face Cream,Health & Beauty,2168,9
ORD782278,2025-03-06,North,P003,Headphones,Electronics,2457,1
ORD782279,2025-08-11,West,P014,Shampoo,Health & Beauty,1223,3
ORD782280,2025-11-11,West,P004,Monitor,Electronics,1879,6
ORD782281,2025-09-26,West,P009,Sofa,Home & Living,1267,2
ORD782282,2025-03-09,South,P014,Shampoo,Health & Beauty,722,6
ORD782283,2025-06-28,East,P012,Engine Oil,Automotive,2438,2
ORD782284,2025-04-07,East,P008,Jacket,Apparel,1933,6
ORD782285,2025-02-24,West,P001,Laptop,Electronics,1589,5
ORD782286,2025-05-20,South,P005,Keyboard,Electronics,2027,3
ORD782287,2025-02-17,North,P011,Car Seat,Automotive,1667,7
ORD782288,2025-07-25,North,P001,Laptop,Electronics,1168,2
ORD782289,2025-12-16,East,P015,Other Product,Others,1716,8
ORD782290,2025-12-12,South,P002,Smartphone,Electronics,1491,8
