Shipment_ID,Order_ID,Product,Destination,Status,Ship_Date,Delivery_Date
SHP123686,ORD781686,Sofa,South,Delivered,2025-04-02,2025-04-06
SHP123687,ORD781687,Headphones,West,Delivered,2025-03-08,2025-03-14
SHP123688,ORD781688,Dining Table,North,Delivered,2025-01-15,2025-01-20
SHP123689,ORD781689,Smartphone,North,Delivered,2025-01-08,2025-01-15
SHP123690,ORD781690,Keyboard,South,In Transit,2025-07-21,2025-07-26
SHP123691,ORD781691,Jacket,South,Delivered,2025-11-02,2025-11-10
SHP123692,ORD781692,Dining Table,East,Delivered,2025-04-09,2025-04-13
SHP123693,ORD781693,Car Seat,North,Delivered,2025-08-19,2025-08-26
SHP123694,ORD781694,Headphones,East,Delivered,2025-04-12,2025-04-17
SHP123695,ORD781695,Face Cream,North,Delivered,2025-02-07,2025-02-10
SHP123696,ORD781696,Shampoo,West,Delivered,2025-06-05,2025-06-08
SHP123697,ORD781697,Dining Table,South,Delivered,2025-12-14,2025-12-21
SHP123698,ORD781698,Keyboard,North,Delivered,2025-05-15,2025-05-18
SHP123699,ORD781699,Car Seat,West,Delivered,2025-01-15,2025-01-20
SHP123700,ORD781700,Keyboard,East,Delivered,2025-02-06,2025-02-09
SHP123701,ORD781701,Headphones,South,In Transit,2025-01-20,2025-01-24
SHP123702,ORD781702,Other Product,West,Delivered,2025-09-30,2025-10-02
SHP123703,ORD781703,Car Seat,North,Delivered,2025-11-13,2025-11-16
SHP123704,ORD781704,Other Product,East,Delivered,2025-02-13,2025-02-17
SHP123705,ORD781705,Jacket,North,Delivered,2025-08-08,2025-08-13
SHP123706,ORD781706,Car Seat,North,Delivered,2025-09-15,2025-09-19
SHP123707,ORD781707,Sofa,West,Delivered,2025-01-03,2025-01-08
SHP123708,ORD781708,Headphones,North,Delivered,2025-04-08,2025-04-14
SHP123709,ORD781709,Laptop,South,Delivered,2025-11-14,2025-11-19
SHP123710,ORD781710,T-Shirt,East,Delivered,2025-10-16,2025-10-22
SHP123711,ORD781711,Sofa,South,In Transit,2025-12-21,2025-12-24
SHP123712,ORD781712,Laptop,South,Delivered,2025-01-19,2025-01-22
SHP123713,ORD781713,Engine Oil,East,Delivered,2025-03-16,2025-03-21
SHP123714,ORD781714,Smartphone,North,Delivered,2025-07-03,2025-07-07
SHP123715,ORD781715,Engine Oil,North,Delivered,2025-06-25,2025-06-29
SHP123716,ORD781716,Shampoo,West,Delivered,2025-11-03,2025-11-06
SHP123717,ORD781717,Face Cream,North,Delivered,2025-06-18,2025-06-21
SHP123718,ORD781718,Other Product,East,Delivered,2025-01-22,2025-01-29
SHP123719,ORD781719,Face Cream,West,Delivered,2025-08-29,2025-09-02
SHP123720,ORD781720,Car Seat,West,Delivered,2025-10-22,2025-10-29
SHP123721,ORD781721,T-Shirt,South,Delivered,2025-09-21,2025-09-26
SHP123722,ORD781722,T-Shirt,North,Delivered,2025-09-11,2025-09-16
SHP123723,ORD781723,Other Product,South,Delivered,2025-07-28,2025-08-01
SHP123724,ORD781724,Jacket,South,Delivered,2025-03-18,2025-03-21
SHP123725,ORD781725,T-Shirt,North,Delivered,2025-04-19,2025-04-26
SHP123726,ORD781726,Monitor,West,Delivered,2025-12-10,2025-12-13
SHP123727,ORD781727,Jeans,East,Delivered,2025-07-26,2025-07-28
SHP123728,ORD781728,Other Product,East,Delivered,2025-03-13,2025-03-15
SHP123729,ORD781729,Dining Table,West,Delivered,2025-03-28,2025-04-01
SHP123730,ORD781730,Car Seat,South,Delivered,2025-09-26,2025-10-01
SHP123731,ORD781731,Car Seat,East,Delivered,2025-07-24,2025-07-28
SHP123732,ORD781732,Jeans,East,Delivered,2025-01-18,2025-01-22
SHP123733,ORD781733,Other Product,South,Delivered,2025-02-09,2025-02-12
SHP123734,ORD781734,Sofa,South,Delivered,2025-03-19,2025-03-22
SHP123735,ORD781735,Headphones,North,Delivered,2025-01-16,2025-01-21
SHP123736,ORD781736,Headphones,West,Delivered,2025-06-17,2025-06-19
SHP123737,ORD781737,Sofa,East,Delivered,2025-11-03,2025-11-05
SHP123738,ORD781738,Monitor,West,Delivered,2025-10-21,2025-10-25
SHP123739,ORD781739,Engine Oil,East,Delivered,2025-05-01,2025-05-06
SHP123740,ORD781740,Monitor,West,Delivered,2025-03-01,2025-03-04
SHP123741,ORD781741,Dining Table,East,Delivered,2025-11-17,2025-11-22
SHP123742,ORD781742,Laptop,South,Delivered,2025-02-13,2025-02-18
SHP123743,ORD781743,Laptop,South,Delayed,2025-06-15,2025-06-22
SHP123744,ORD781744,Jeans,East,Delivered,2025-10-28,2025-11-01
SHP123745,ORD781745,Monitor,East,In Transit,2025-03-12,2025-03-16
SHP123746,ORD781746,Jacket,North,Delivered,2025-01-11,2025-01-13
SHP123747,ORD781747,Monitor,East,Delayed,2025-01-12,2025-01-16
SHP123748,ORD781748,Laptop,North,Delivered,2025-09-24,2025-09-27
SHP123749,ORD781749,Keyboard,East,Delivered,2025-01-16,2025-01-20
SHP123750,ORD781750,Smartphone,West,Delivered,2025-11-02,2025-11-07
SHP123751,ORD781751,Jacket,North,Delivered,2025-03-10,2025-03-13
SHP123752,ORD781752,Monitor,East,Delivered,2025-10-19,2025-10-24
SHP123753,ORD781753,T-Shirt,West,Delivered,2025-04-23,2025-04-29
SHP123754,ORD781754,Shampoo,South,Delivered,2025-01-29,2025-02-04
SHP123755,ORD781755,Jeans,West,Delivered,2025-08-19,2025-08-22
SHP123756,ORD781756,Jeans,North,In Transit,2025-03-10,2025-03-15
SHP123757,ORD781757,T-Shirt,South,Delivered,2025-10-26,2025-10-30
SHP123758,ORD781758,Other Product,East,Delivered,2025-12-04,2025-12-06
SHP123759,ORD781759,Laptop,North,Delivered,2025-04-24,2025-04-28
SHP123760,ORD781760,Laptop,West,Delivered,2025-10-01,2025-10-06
SHP123761,ORD781761,Laptop,West,Delivered,2025-11-10,2025-11-14
SHP123762,ORD781762,Car Seat,South,Delayed,2025-10-19,2025-10-23
SHP123763,ORD781763,Face Cream,North,Delivered,2025-06-08,2025-06-12
SHP123764,ORD781764,Car Seat,West,Delivered,2025-01-17,2025-01-21
SHP123765,ORD781765,Engine Oil,East,In Transit,2025-10-03,2025-10-06
SHP123766,ORD781766,Monitor,North,Delivered,2025-07-21,2025-07-24
SHP123767,ORD781767,Engine Oil,West,Delivered,2025-04-19,2025-04-24
SHP123768,ORD781768,Car Seat,South,Delivered,2025-03-22,2025-03-28
SHP123769,ORD781769,Jacket,North,Delivered,2025-12-29,2026-01-02
SHP123770,ORD781770,Engine Oil,West,Delivered,2025-01-22,2025-01-27
SHP123771,ORD781771,Headphones,North,Delivered,2025-06-01,2025-06-09
SHP123772,ORD781772,Headphones,South,Delivered,2025-06-10,2025-06-16
SHP123773,ORD781773,Jeans,West,Delivered,2025-05-04,2025-05-08
SHP123774,ORD781774,Headphones,East,Delivered,2025-10-30,2025-11-04
SHP123775,ORD781775,Shampoo,East,Delivered,2025-01-31,2025-02-03
SHP123776,ORD781776,Face Cream,South,Delivered,2025-05-28,2025-06-01
SHP123777,ORD781777,Jacket,North,Delivered,2025-03-16,2025-03-18
SHP123778,ORD781778,Monitor,West,Delivered,2025-07-15,2025-07-22
SHP123779,ORD781779,Sofa,North,Delivered,2025-12-19,2025-12-22
SHP123780,ORD781780,Dining Table,North,Delivered,2025-05-28,2025-06-01
SHP123781,ORD781781,Engine Oil,East,In Transit,2025-04-07,2025-04-10
SHP123782,ORD781782,Engine Oil,North,Delivered,2025-04-22,2025-04-27
SHP123783,ORD781783,Smartphone,East,Delivered,2025-03-03,2025-03-07
SHP123784,ORD781784,Jeans,North,Delivered,2025-02-03,2025-02-05
SHP123785,ORD781785,Laptop,West,Delivered,2025-07-18,2025-07-23
SHP123786,ORD781786,Dining Table,South,Delivered,2025-04-01,2025-04-07
SHP123787,ORD781787,Jeans,East,Delivered,2025-09-04,2025-09-12
SHP123788,ORD781788,Other Product,North,Delivered,2025-02-07,2025-02-10
SHP123789,ORD781789,Engine Oil,South,Delayed,2025-11-07,2025-11-11
SHP123790,ORD781790,Other Product,South,Delivered,2025-03-22,2025-03-27
SHP123791,ORD781791,Dining Table,South,Delivered,2025-03-05,2025-03-09
SHP123792,ORD781792,Face Cream,East,Delivered,2025-01-01,2025-01-06
SHP123793,ORD781793,Sofa,West,Delivered,2025-08-19,2025-08-21
SHP123794,ORD781794,Keyboard,North,Delivered,2025-11-17,2025-11-20
SHP123795,ORD781795,Smartphone,East,Delivered,2025-08-13,2025-08-17
SHP123796,ORD781796,Headphones,North,Delayed,2025-09-05,2025-09-09
SHP123797,ORD781797,Engine Oil,West,In Transit,2025-08-10,2025-08-14
SHP123798,ORD781798,Keyboard,West,In Transit,2025-08-28,2025-09-01
SHP123799,ORD781799,Monitor,East,Delivered,2025-03-17,2025-03-21
SHP123800,ORD781800,T-Shirt,West,Delivered,2025-06-09,2025-06-14
SHP123801,ORD781801,Headphones,South,Delivered,2025-02-18,2025-02-23
SHP123802,ORD781802,Other Product,West,In Transit,2025-02-20,2025-02-26
SHP123803,ORD781803,Jacket,North,Delivered,2025-11-23,2025-11-26
SHP123804,ORD781804,T-Shirt,East,Delivered,2025-08-03,2025-08-07
SHP123805,ORD781805,Smartphone,West,Delivered,2025-01-21,2025-01-26
SHP123806,ORD781806,Dining Table,East,Delivered,2025-05-05,2025-05-12
SHP123807,ORD781807,Sofa,South,Delivered,2025-03-01,2025-03-07
SHP123808,ORD781808,Engine Oil,East,Delivered,2025-03-15,2025-03-22
SHP123809,ORD781809,Car Seat,West,Delivered,2025-07-22,2025-07-25
SHP123810,ORD781810,T-Shirt,East,Delivered,2025-06-08,2025-06-10
SHP123811,ORD781811,Jeans,East,Delivered,2025-03-26,2025-03-29
SHP123812,ORD781812,Keyboard,North,Delivered,2025-10-31,2025-11-04
SHP123813,ORD781813,Car Seat,South,Delivered,2025-02-07,2025-02-10
SHP123814,ORD781814,T-Shirt,West,In Transit,2025-06-19,2025-06-23
SHP123815,ORD781815,Jacket,West,Delivered,2025-04-28,2025-05-05
SHP123816,ORD781816,Engine Oil,South,Delivered,2025-10-01,2025-10-09
SHP123817,ORD781817,T-Shirt,West,Delivered,2025-01-30,2025-02-01
SHP123818,ORD781818,Engine Oil,West,Delivered,2025-03-15,2025-03-19
SHP123819,ORD781819,Dining Table,West,Delivered,2025-09-13,2025-09-18
SHP123820,ORD781820,Jacket,East,In Transit,2025-05-31,2025-06-08
SHP123821,ORD781821,Engine Oil,South,Delivered,2025-08-19,2025-08-26
SHP123822,ORD781822,Jacket,South,Delivered,2025-04-06,2025-04-10
SHP123823,ORD781823,Jacket,South,Delivered,2025-03-25,2025-03-27
SHP123824,ORD781824,Monitor,South,Delivered,2025-05-14,2025-05-18
SHP123825,ORD781825,Jeans,South,Delivered,2025-04-27,2025-05-05
SHP123826,ORD781826,Jeans,South,Delivered,2025-08-04,2025-08-07
SHP123827,ORD781827,T-Shirt,North,Delivered,2025-10-29,2025-11-05
SHP123828,ORD781828,Engine Oil,North,Delivered,2025-10-16,2025-10-19
SHP123829,ORD781829,Jeans,South,Delivered,2025-03-03,2025-03-08
SHP123830,ORD781830,T-Shirt,East,Delivered,2025-08-13,2025-08-17
SHP123831,ORD781831,Face Cream,South,Delivered,2025-04-24,2025-04-29
SHP123832,ORD781832,Face Cream,East,Delivered,2025-01-07,2025-01-10
SHP123833,ORD781833,Monitor,East,Delivered,2025-02-17,2025-02-21
SHP123834,ORD781834,Car Seat,South,In Transit,2025-07-10,2025-07-18
SHP123835,ORD781835,Engine Oil,East,Delivered,2025-05-11,2025-05-16
SHP123836,ORD781836,Face Cream,West,Delivered,2025-10-16,2025-10-23
SHP123837,ORD781837,Headphones,North,Delivered,2025-03-24,2025-03-28
SHP123838,ORD781838,Engine Oil,East,In Transit,2025-12-01,2025-12-04
SHP123839,ORD781839,Car Seat,West,In Transit,2025-01-11,2025-01-15
SHP123840,ORD781840,Sofa,South,Delivered,2025-09-25,2025-10-02
SHP123841,ORD781841,Monitor,West,Delivered,2025-04-01,2025-04-06
SHP123842,ORD781842,Jeans,East,Delivered,2025-07-05,2025-07-07
SHP123843,ORD781843,Face Cream,South,Delivered,2025-12-02,2025-12-06
SHP123844,ORD781844,Car Seat,West,Delivered,2025-12-02,2025-12-05
SHP123845,ORD781845,Shampoo,North,Delivered,2025-12-19,2025-12-23
SHP123846,ORD781846,Keyboard,North,Delayed,2025-03-13,2025-03-15
SHP123847,ORD781847,Car Seat,East,Delivered,2025-10-28,2025-11-01
SHP123848,ORD781848,Other Product,North,Delivered,2025-10-05,2025-10-09
SHP123849,ORD781849,Other Product,North,Delivered,2025-04-23,2025-04-27
SHP123850,ORD781850,Sofa,West,Delivered,2025-03-18,2025-03-23
SHP123851,ORD781851,Monitor,West,Delivered,2025-10-27,2025-11-02
SHP123852,ORD781852,Car Seat,East,In Transit,2025-02-11,2025-02-14
SHP123853,ORD781853,Smartphone,North,Delivered,2025-09-16,2025-09-24
SHP123854,ORD781854,Monitor,West,Delivered,2025-11-30,2025-12-04
SHP123855,ORD781855,Jacket,East,Delivered,2025-06-26,2025-07-01
SHP123856,ORD781856,Jacket,North,Delivered,2025-12-15,2025-12-19
SHP123857,ORD781857,Face Cream,North,Delivered,2025-10-07,2025-10-13
SHP123858,ORD781858,Other Product,North,Delivered,2025-02-04,2025-02-06
SHP123859,ORD781859,Monitor,East,Delivered,2025-12-25,2025-12-31
SHP123860,ORD781860,Shampoo,North,In Transit,2025-10-27,2025-10-31
SHP123861,ORD781861,Monitor,South,Delivered,2025-06-14,2025-06-18
SHP123862,ORD781862,T-Shirt,North,Delivered,2025-07-01,2025-07-06
SHP123863,ORD781863,T-Shirt,South,Delivered,2025-01-22,2025-01-26
SHP123864,ORD781864,Jeans,West,Delivered,2025-11-13,2025-11-17
SHP123865,ORD781865,Keyboard,North,Delivered,2025-01-14,2025-01-21
SHP123866,ORD781866,Dining Table,East,Delivered,2025-02-23,2025-02-27
SHP123867,ORD781867,Sofa,North,Delivered,2025-05-01,2025-05-03
SHP123868,ORD781868,Engine Oil,North,Delivered,2025-10-24,2025-10-28
SHP123869,ORD781869,Monitor,West,Delayed,2025-06-06,2025-06-10
SHP123870,ORD781870,Shampoo,North,Delivered,2025-10-27,2025-10-30
SHP123871,ORD781871,Car Seat,North,Delivered,2025-02-11,2025-02-17
SHP123872,ORD781872,Car Seat,East,Delivered,2025-06-17,2025-06-20
SHP123873,ORD781873,Dining Table,South,In Transit,2025-07-08,2025-07-13
SHP123874,ORD781874,T-Shirt,East,In Transit,2025-07-17,2025-07-21
SHP123875,ORD781875,Car Seat,North,Delivered,2025-12-22,2025-12-27
SHP123876,ORD781876,Dining Table,West,Delivered,2025-08-02,2025-08-05
SHP123877,ORD781877,Dining Table,East,Delivered,2025-02-15,2025-02-19
SHP123878,ORD781878,Smartphone,West,Delivered,2025-06-13,2025-06-16
SHP123879,ORD781879,Smartphone,South,Delivered,2025-08-29,2025-08-31
SHP123880,ORD781880,Shampoo,East,Delivered,2025-12-13,2025-12-15
SHP123881,ORD781881,Other Product,North,Delivered,2025-12-21,2025-12-27
SHP123882,ORD781882,Monitor,West,Delivered,2025-09-24,2025-09-26
SHP123883,ORD781883,Keyboard,East,Delivered,2025-09-17,2025-09-22
SHP123884,ORD781884,Monitor,East,Delivered,2025-06-05,2025-06-08
SHP123885,ORD781885,Keyboard,West,Delivered,2025-09-16,2025-09-20
SHP123886,ORD781886,T-Shirt,East,Delivered,2025-06-14,2025-06-19
SHP123887,ORD781887,Laptop,East,Delivered,2025-01-03,2025-01-07
SHP123888,ORD781888,Monitor,East,Delivered,2025-03-13,2025-03-17
SHP123889,ORD781889,Monitor,South,Delivered,2025-09-29,2025-10-04
SHP123890,ORD781890,Monitor,South,Delivered,2025-05-25,2025-05-27
SHP123891,ORD781891,Jeans,West,Delivered,2025-10-28,2025-11-01
SHP123892,ORD781892,Headphones,West,In Transit,2025-03-26,2025-04-01
SHP123893,ORD781893,Laptop,South,Delivered,2025-05-20,2025-05-24
SHP123894,ORD781894,Other Product,West,Delivered,2025-08-09,2025-08-12
SHP123895,ORD781895,Monitor,West,Delivered,2025-04-07,2025-04-12
SHP123896,ORD781896,Headphones,South,Delivered,2025-10-22,2025-10-24
SHP123897,ORD781897,Engine Oil,East,Delivered,2025-10-12,2025-10-19
SHP123898,ORD781898,Smartphone,East,Delivered,2025-11-07,2025-11-15
SHP123899,ORD781899,Shampoo,South,Delivered,2025-06-05,2025-06-09
SHP123900,ORD781900,T-Shirt,South,Delayed,2025-10-06,2025-10-11
SHP123901,ORD781901,Face Cream,North,Delivered,2025-08-24,2025-08-27
SHP123902,ORD781902,Face Cream,West,Delivered,2025-11-30,2025-12-05
SHP123903,ORD781903,Other Product,West,In Transit,2025-12-20,2025-12-23
SHP123904,ORD781904,Face Cream,West,Delivered,2025-04-13,2025-04-18
SHP123905,ORD781905,Sofa,West,Delivered,2025-07-31,2025-08-02
SHP123906,ORD781906,Car Seat,East,Delivered,2025-07-15,2025-07-20
SHP123907,ORD781907,Monitor,North,Delivered,2025-02-27,2025-03-04
SHP123908,ORD781908,T-Shirt,West,Delivered,2025-12-19,2025-12-22
SHP123909,ORD781909,Laptop,North,Delivered,2025-06-22,2025-06-25
SHP123910,ORD781910,Headphones,South,Delivered,2025-09-06,2025-09-11
SHP123911,ORD781911,Other Product,North,Delivered,2025-08-30,2025-09-03
SHP123912,ORD781912,Other Product,West,In Transit,2025-08-20,2025-08-22
SHP123913,ORD781913,Other Product,South,Delivered,2025-04-08,2025-04-12
SHP123914,ORD781914,Jeans,South,Delivered,2025-09-05,2025-09-11
SHP123915,ORD781915,Jacket,North,Delivered,2025-07-18,2025-07-24
SHP123916,ORD781916,T-Shirt,South,Delivered,2025-05-13,2025-05-15
SHP123917,ORD781917,T-Shirt,South,In Transit,2025-11-18,2025-11-21
SHP123918,ORD781918,Monitor,West,Delivered,2025-05-04,2025-05-08
SHP123919,ORD781919,Shampoo,East,Delivered,2025-10-28,2025-11-03
SHP123920,ORD781920,Dining Table,South,Delivered,2025-03-16,2025-03-20
SHP123921,ORD781921,Jeans,North,Delivered,2025-05-25,2025-05-30
SHP123922,ORD781922,T-Shirt,North,Delivered,2025-06-02,2025-06-05
SHP123923,ORD781923,Headphones,West,In Transit,2025-03-25,2025-03-29
SHP123924,ORD781924,Jacket,South,Delivered,2025-10-19,2025-10-24
SHP123925,ORD781925,Shampoo,North,Delivered,2025-05-01,2025-05-04
SHP123926,ORD781926,Smartphone,North,Delivered,2025-03-18,2025-03-23
SHP123927,ORD781927,Engine Oil,South,Delivered,2025-07-06,2025-07-09
SHP123928,ORD781928,Face Cream,West,Delivered,2025-01-20,2025-01-25
SHP123929,ORD781929,Car Seat,East,Delivered,2025-05-04,2025-05-08
SHP123930,ORD781930,Sofa,South,Delivered,2025-03-10,2025-03-13
SHP123931,ORD781931,Headphones,South,Delivered,2025-03-14,2025-03-17
SHP123932,ORD781932,Dining Table,South,Delivered,2025-05-20,2025-05-23
SHP123933,ORD781933,Car Seat,North,Delivered,2025-02-27,2025-03-05
SHP123934,ORD781934,Laptop,East,Delivered,2025-05-08,2025-05-12
SHP123935,ORD781935,Engine Oil,East,Delivered,2025-10-19,2025-10-25
SHP123936,ORD781936,Headphones,West,Delivered,2025-03-04,2025-03-09
SHP123937,ORD781937,Monitor,East,Delivered,2025-03-14,2025-03-16
SHP123938,ORD781938,Headphones,South,Delivered,2025-04-06,2025-04-13
SHP123939,ORD781939,Car Seat,South,In Transit,2025-02-10,2025-02-14
SHP123940,ORD781940,Smartphone,South,Delivered,2025-04-03,2025-04-09
SHP123941,ORD781941,Car Seat,South,Delivered,2025-03-22,2025-03-26
SHP123942,ORD781942,Laptop,South,Delivered,2025-08-18,2025-08-23
SHP123943,ORD781943,Face Cream,West,Delivered,2025-10-02,2025-10-08
SHP123944,ORD781944,T-Shirt,East,Delivered,2025-11-25,2025-12-01
SHP123945,ORD781945,Car Seat,East,Delivered,2025-05-18,2025-05-26
SHP123946,ORD781946,T-Shirt,West,Delivered,2025-06-30,2025-07-03
SHP123947,ORD781947,Shampoo,South,Delivered,2025-10-02,2025-10-06
SHP123948,ORD781948,Car Seat,West,Delivered,2025-04-26,2025-05-01
SHP123949,ORD781949,Dining Table,North,Delivered,2025-08-22,2025-08-28
SHP123950,ORD781950,Dining Table,South,Delivered,2025-10-27,2025-10-31
SHP123951,ORD781951,Jeans,East,In Transit,2025-03-29,2025-04-02
SHP123952,ORD781952,Other Product,West,Delivered,2025-03-12,2025-03-15
SHP123953,ORD781953,Jacket,South,Delivered,2025-09-17,2025-09-19
SHP123954,ORD781954,Engine Oil,South,Delivered,2025-01-05,2025-01-08
SHP123955,ORD781955,Smartphone,West,Delivered,2025-02-28,2025-03-07
SHP123956,ORD781956,Shampoo,West,Delivered,2025-04-28,2025-05-01
SHP123957,ORD781957,Smartphone,West,Delivered,2025-03-02,2025-03-05
SHP123958,ORD781958,Face Cream,East,In Transit,2025-07-09,2025-07-12
SHP123959,ORD781959,Sofa,South,Delivered,2025-09-15,2025-09-19
SHP123960,ORD781960,Laptop,North,Delivered,2025-01-02,2025-01-10
SHP123961,ORD781961,Laptop,West,Delivered,2025-07-22,2025-07-29
SHP123962,ORD781962,Other Product,South,Delivered,2025-02-28,2025-03-04
SHP123963,ORD781963,Other Product,South,Delivered,2025-10-11,2025-10-15
SHP123964,ORD781964,Jeans,East,Delivered,2025-08-09,2025-08-14
SHP123965,ORD781965,Jeans,East,Delivered,2025-12-11,2025-12-15
SHP123966,ORD781966,Sofa,North,Delivered,2025-08-26,2025-09-03
SHP123967,ORD781967,Jeans,East,Delivered,2025-01-24,2025-01-28
SHP123968,ORD781968,Smartphone,West,Delivered,2025-05-21,2025-05-24
SHP123969,ORD781969,Headphones,East,Delivered,2025-12-26,2026-01-02
SHP123970,ORD781970,Headphones,South,Delivered,2025-10-25,2025-10-30
SHP123971,ORD781971,Jacket,East,Delivered,2025-01-08,2025-01-13
SHP123972,ORD781972,Jacket,North,Delivered,2025-07-17,2025-07-22
SHP123973,ORD781973,Headphones,North,Delivered,2025-01-02,2025-01-06
SHP123974,ORD781974,Shampoo,North,Delivered,2025-10-13,2025-10-15
SHP123975,ORD781975,Sofa,West,Delivered,2025-04-25,2025-04-29
SHP123976,ORD781976,Headphones,West,Delivered,2025-11-07,2025-11-13
SHP123977,ORD781977,Engine Oil,East,Delivered,2025-02-27,2025-03-03
SHP123978,ORD781978,Sofa,North,Delivered,2025-06-23,2025-06-26
SHP123979,ORD781979,Keyboard,North,Delivered,2025-12-18,2025-12-25
SHP123980,ORD781980,Dining Table,West,Delayed,2025-11-29,2025-12-05
SHP123981,ORD781981,Sofa,West,Delivered,2025-11-02,2025-11-04
SHP123982,ORD781982,Jeans,East,Delivered,2025-12-20,2025-12-23
SHP123983,ORD781983,Jacket,North,In Transit,2025-11-11,2025-11-14
SHP123984,ORD781984,Face Cream,West,Delivered,2025-12-20,2025-12-26
SHP123985,ORD781985,Car Seat,East,In Transit,2025-11-07,2025-11-12
SHP123986,ORD781986,Dining Table,North,Delivered,2025-01-01,2025-01-05
SHP123987,ORD781987,Headphones,South,Delayed,2025-02-03,2025-02-05
SHP123988,ORD781988,Monitor,West,Delivered,2025-09-09,2025-09-12
SHP123989,ORD781989,Sofa,North,Delivered,2025-05-11,2025-05-15
SHP123990,ORD781990,Laptop,West,Delivered,2025-12-25,2025-12-28
SHP123991,ORD781991,Smartphone,North,Delivered,2025-02-16,2025-02-20
SHP123992,ORD781992,Laptop,West,Delivered,2025-05-21,2025-05-26
SHP123993,ORD781993,Shampoo,East,Delivered,2025-01-30,2025-02-03
SHP123994,ORD781994,Sofa,East,Delivered,2025-09-29,2025-10-02
SHP123995,ORD781995,Face Cream,West,Delivered,2025-06-27,2025-07-02
SHP123996,ORD781996,Headphones,East,Delivered,2025-07-18,2025-07-24
SHP123997,ORD781997,Keyboard,West,Delivered,2025-03-07,2025-03-10
SHP123998,ORD781998,Shampoo,North,Delivered,2025-03-25,2025-03-29
SHP123999,ORD781999,Sofa,South,Delivered,2025-01-06,2025-01-10
SHP124000,ORD782000,Headphones,West,Delivered,2025-08-27,2025-09-02
SHP124001,ORD782001,T-Shirt,West,Delivered,2025-10-29,2025-11-05
SHP124002,ORD782002,Jeans,West,Delivered,2025-11-25,2025-11-29
SHP124003,ORD782003,Laptop,East,Delivered,2025-01-14,2025-01-19
SHP124004,ORD782004,Monitor,North,Delivered,2025-02-07,2025-02-10
SHP124005,ORD782005,Engine Oil,South,In Transit,2025-09-04,2025-09-10
SHP124006,ORD782006,Jeans,South,Delivered,2025-05-24,2025-05-28
SHP124007,ORD782007,Other Product,South,Delivered,2025-12-23,2025-12-31
SHP124008,ORD782008,Engine Oil,West,Delivered,2025-01-01,2025-01-06
SHP124009,ORD782009,Headphones,East,Delivered,2025-03-05,2025-03-13
SHP124010,ORD782010,Monitor,West,Delivered,2025-02-21,2025-02-24
SHP124011,ORD782011,Car Seat,North,In Transit,2025-05-22,2025-05-27
SHP124012,ORD782012,Laptop,West,Delivered,2025-04-09,2025-04-12
SHP124013,ORD782013,Shampoo,West,Delivered,2025-07-29,2025-08-04
SHP124014,ORD782014,Smartphone,East,Delivered,2025-07-13,2025-07-16
SHP124015,ORD782015,Other Product,North,Delivered,2025-06-15,2025-06-17
SHP124016,ORD782016,Jacket,North,Delivered,2025-09-12,2025-09-20
SHP124017,ORD782017,Monitor,West,Delivered,2025-05-09,2025-05-11
SHP124018,ORD782018,Keyboard,West,Delivered,2025-02-12,2025-02-17
SHP124019,ORD782019,Shampoo,East,Delivered,2025-03-30,2025-04-02
SHP124020,ORD782020,Keyboard,West,Delivered,2025-12-26,2025-12-31
SHP124021,ORD782021,T-Shirt,West,Delivered,2025-02-18,2025-02-25
SHP124022,ORD782022,Jacket,North,Delivered,2025-11-27,2025-11-29
SHP124023,ORD782023,Car Seat,West,Delivered,2025-04-01,2025-04-09
SHP124024,ORD782024,Dining Table,North,Delivered,2025-08-15,2025-08-18
SHP124025,ORD782025,Jeans,South,Delivered,2025-11-06,2025-11-14
SHP124026,ORD782026,Laptop,South,Delayed,2025-03-26,2025-03-30
SHP124027,ORD782027,Headphones,North,Delivered,2025-10-27,2025-10-30
SHP124028,ORD782028,Jeans,East,Delivered,2025-03-10,2025-03-15
SHP124029,ORD782029,Other Product,East,Delivered,2025-08-13,2025-08-16
SHP124030,ORD782030,Car Seat,East,Delivered,2025-08-14,2025-08-18
SHP124031,ORD782031,Other Product,West,In Transit,2025-03-18,2025-03-20
SHP124032,ORD782032,Sofa,East,Delivered,2025-10-04,2025-10-08
SHP124033,ORD782033,Engine Oil,East,Delivered,2025-01-21,2025-01-25
SHP124034,ORD782034,Headphones,East,Delivered,2025-06-08,2025-06-11
SHP124035,ORD782035,Monitor,East,Delayed,2025-11-19,2025-11-24
SHP124036,ORD782036,Face Cream,West,Delivered,2025-03-09,2025-03-17
SHP124037,ORD782037,T-Shirt,East,In Transit,2025-09-30,2025-10-04
SHP124038,ORD782038,Face Cream,South,Delivered,2025-07-19,2025-07-22
SHP124039,ORD782039,Engine Oil,North,Delivered,2025-08-13,2025-08-21
SHP124040,ORD782040,Keyboard,North,Delivered,2025-11-05,2025-11-09
SHP124041,ORD782041,Dining Table,West,Delivered,2025-08-02,2025-08-07
SHP124042,ORD782042,Face Cream,South,Delivered,2025-08-11,2025-08-14
SHP124043,ORD782043,Jacket,North,Delivered,2025-11-13,2025-11-16
SHP124044,ORD782044,Face Cream,North,Delivered,2025-03-03,2025-03-10
SHP124045,ORD782045,Jeans,West,Delivered,2025-02-07,2025-02-09
SHP124046,ORD782046,Car Seat,East,Delivered,2025-05-04,2025-05-09
